Timestamp,AirTemp,SurfaceWaterTemp,DeepWaterTemp,pH,DOC,Dissolved O2,WindSpeed,Ice Cover Fraction,Measured CH4 Flux
2023-09-30 18:00,16.92,12.87,12.44,7.6,118.16,5.91,3.76,0,0.001
2023-09-30 19:00,16.72,11.60,12.65,7.71,110.44,6.2,2.36,0,0.001
2023-09-30 20:00,17.86,8.83,11.89,7.35,115.21,7.03,5.29,0,0.001
2023-09-30 21:00,16.21,10.70,11.96,7.57,116.62,6.51,4.45,0,0.001
2023-09-30 22:00,18.17,10.62,11.46,7.66,114.57,6.16,1.68,0,0.001
2023-09-30 23:00,18.44,11.19,12.56,7.68,121.16,5.84,4.22,0,0.001
2023-10-01 00:00,16.07,12.15,11.42,7.64,119.47,5.24,4.91,0,0.001
2023-10-01 01:00,20.87,10.49,11.33,7.61,118.49,6.6,3.23,0,0.001
2023-10-01 02:00,17.3,11.69,12.03,7.48,117.2,5.53,3.58,0,0.001
2023-10-01 03:00,17.11,11.37,11.04,7.72,116.93,4.86,4.54,0,0.001
2023-10-01 04:00,18.79,11.33,9.9,7.69,120.7,5.52,5.83,0,0.001
2023-10-01 05:00,15.36,11.49,10.67,7.57,120.05,5.44,4.01,0,0.001
2023-10-01 06:00,17.99,12.62,10.78,7.75,114.86,5.25,6.58,0,0.001
2023-10-01 07:00,18.15,11.78,11.53,7.44,115.5,5.53,4.17,0,0.001
2023-10-01 08:00,15.82,11.97,10.97,7.52,118.43,6.2,1.34,0,0.001
2023-10-01 09:00,16.43,12.09,11.15,7.77,118.35,4.46,1.66,0,0.00102
2023-10-01 10:00,16.63,12.59,11.44,7.57,112.91,6.21,2.47,0,0.001
2023-10-01 11:00,17.88,10.45,11.66,7.6,111.21,5.5,4.12,0,0.001
2023-10-01 12:00,16.25,11.32,11.92,7.65,110.64,5.58,4.68,0,0.001
2023-10-01 13:00,13.66,12.88,11.2,7.69,113.48,6.65,5.25,0,0.001
2023-10-01 14:00,17.53,11.87,11.73,7.58,124.02,4.65,1.72,0,0.001
2023-10-01 15:00,18.88,11.58,10.18,7.49,119.39,6.5,2.44,0,0.001
2023-10-01 16:00,16.88,11.73,11.53,7.58,120.53,5.98,5.8,0,0.001
2023-10-01 17:00,13.99,12.64,10.43,7.57,121.17,5.41,6.65,0,0.001
2023-10-01 18:00,15.13,12.47,11.69,7.59,111.46,5.33,5.01,0,0.001
2023-10-01 19:00,16.56,11.22,10.87,7.41,117.66,5.12,5.61,0,0.001
2023-10-01 20:00,17.29,9.51,11.44,7.69,121.97,5.92,4.36,0,0.001
2023-10-01 21:00,14.21,11.91,12.31,7.45,123.42,6.85,2.49,0,0.001
2023-10-01 22:00,16.08,13.08,12.19,7.63,123.14,6.21,4.12,0,0.001
2023-10-01 23:00,18.57,11.97,12.14,7.65,117.06,5.2,6.61,0,0.00116
2023-10-02 00:00,18.31,11.50,11.67,7.45,116.91,5.51,5.38,0,0.001
2023-10-02 01:00,17.86,12.38,12.34,7.6,114.82,4.32,0.11,0,0.001
2023-10-02 02:00,17.41,12.12,11.9,7.56,118.72,4.99,2.12,0,0.001
2023-10-02 03:00,16.35,10.28,11.65,7.72,113.51,5.15,6.22,0,0.001
2023-10-02 04:00,19.08,13.49,11.77,7.65,118.38,4.85,4.25,0,0.001
2023-10-02 05:00,14.85,13.07,11.78,7.65,117.74,4.83,2.53,0,0.001
2023-10-02 06:00,14.74,13.64,12.19,7.46,116.28,4.29,4.97,0,0.001
2023-10-02 07:00,17.45,11.47,12.66,7.53,117.69,6.18,4.16,0,0.001
2023-10-02 08:00,17.93,12.68,11.42,7.68,113.29,4.94,7.88,0,0.001
2023-10-02 09:00,16.82,11.66,12.34,7.73,116.46,5.89,5.26,0,0.001
2023-10-02 10:00,16.91,11.58,11.05,7.4,117.93,4.91,6.36,0,0.001
2023-10-02 11:00,13.69,10.04,11.59,7.49,108.42,5.95,2.97,0,0.001
2023-10-02 12:00,17.61,12.91,11.31,7.62,116.79,5.08,6.11,0,0.001
2023-10-02 13:00,16.09,14.08,11.53,7.5,115.7,5.62,4.68,0,0.001
2023-10-02 14:00,16.25,11.56,11.81,7.57,116.27,5.62,2.2,0,0.001
2023-10-02 15:00,16.53,12.32,11.88,7.8,114.16,5.28,3.29,0,0.001
2023-10-02 16:00,16.87,11.52,11.15,7.49,114.71,6.3,6.59,0,0.001
2023-10-02 17:00,17.26,13.60,12.02,7.5,109.49,5.75,5.19,0,0.001
2023-10-02 18:00,16.67,12.32,11.62,7.59,116.79,4.11,2.58,0,0.001
2023-10-02 19:00,19.73,12.10,11.71,7.68,118.89,5.4,4.15,0,0.001
2023-10-02 20:00,17.9,13.66,11.91,7.6,115.52,4.01,2.78,0,0.001
2023-10-02 21:00,14.76,11.66,10.61,7.54,123.27,4.29,0,0,0.001
2023-10-02 22:00,19.66,10.69,12.16,7.52,116.48,6.3,3.19,0,0.001
2023-10-02 23:00,11.51,11.11,11.54,7.62,114.43,5.43,3.18,0,0.001
2023-10-03 00:00,15.44,11.26,11.88,7.88,107.63,5.48,3.03,0,0.001
2023-10-03 01:00,14.92,9.93,11.41,7.33,115.73,6.36,6.47,0,0.001
2023-10-03 02:00,16.85,11.11,11.79,7.69,117.32,6.88,6.72,0,0.001
2023-10-03 03:00,17.76,12.26,11.58,7.65,121.76,5.98,3.65,0,0.001
2023-10-03 04:00,16.26,12.17,11.45,7.65,114.14,5.35,1.9,0,0.001
2023-10-03 05:00,16.17,13.63,11.78,7.62,118.81,4.99,3.6,0,0.001
2023-10-03 06:00,16.58,12.31,11.47,7.53,117.85,5.06,2.47,0,0.001
2023-10-03 07:00,16.34,10.18,11.17,7.66,111.77,5.98,2.55,0,0.001
2023-10-03 08:00,16.77,11.52,12.12,7.53,117.04,5.88,2.43,0,0.001
2023-10-03 09:00,16.43,10.04,11.64,7.69,119.39,6.1,4.31,0,0.001
2023-10-03 10:00,20.02,11.67,12.17,7.56,115.87,4.68,3.14,0,0.001
2023-10-03 11:00,16.39,11.95,11.35,7.47,115.2,5.44,6.46,0,0.001
2023-10-03 12:00,18.61,9.81,11.55,7.55,113.94,5.94,2.14,0,0.001
2023-10-03 13:00,14.36,8.54,11.65,7.62,117.88,6.18,4.84,0,0.001
2023-10-03 14:00,13.78,11.38,12.32,7.33,113.22,5.6,3.88,0,0.001
2023-10-03 15:00,15.13,11.73,12.64,7.62,119.44,4.93,7.2,0,0.00101
2023-10-03 16:00,19.31,11.05,12.25,7.6,118.04,5.05,3.72,0,0.001
2023-10-03 17:00,16.18,9.33,11.41,7.63,117.99,7.09,5.27,0,0.001
2023-10-03 18:00,17.39,9.17,11.76,7.73,121.51,6.41,8.53,0,0.001
2023-10-03 19:00,17.6,11.39,11.66,7.78,115.01,5.42,2.86,0,0.001
2023-10-03 20:00,16.72,12.12,12.6,7.78,114.52,6.71,1.98,0,0.001
2023-10-03 21:00,13.13,12.73,12.47,7.57,112.59,5.5,3.83,0,0.001
2023-10-03 22:00,17.1,11.06,10.86,7.61,114.95,6.54,3.41,0,0.001
2023-10-03 23:00,15.8,11.38,12.35,7.82,110.91,6.29,3.94,0,0.001
2023-10-04 00:00,17.31,11.28,12.17,7.54,114.22,5.2,5.06,0,0.001
2023-10-04 01:00,14.55,10.65,10.84,7.7,115.06,6.22,0.9,0,0.001
2023-10-04 02:00,15.03,12.36,11.29,7.57,110.35,4.97,3.67,0,0.001
2023-10-04 03:00,14.24,10.56,11.29,7.49,111.88,5.89,5.15,0,0.001
2023-10-04 04:00,18.87,10.77,12.19,7.69,110.86,6.01,3.43,0,0.001
2023-10-04 05:00,18.27,10.13,11.22,7.52,121.11,6.07,4.77,0,0.001
2023-10-04 06:00,14.92,11.15,11.25,7.62,116.15,5.34,4.16,0,0.00137
2023-10-04 07:00,16.58,9.33,12.4,7.6,115.01,5.86,3.08,0,0.001
2023-10-04 08:00,18.53,9.76,11.86,7.61,119.26,5.74,2.76,0,0.001
2023-10-04 09:00,16.99,8.87,11.7,7.47,116.22,5.52,4.83,0,0.001
2023-10-04 10:00,15.02,13.52,12.09,7.47,116,4.92,4.82,0,0.001
2023-10-04 11:00,15.12,11.05,11.83,7.69,111.81,4.67,3.88,0,0.001
2023-10-04 12:00,16.66,11.49,11.74,7.47,121.09,5.38,4.73,0,0.001
2023-10-04 13:00,13.17,11.80,11.71,7.73,117.72,6.22,4.74,0,0.001
2023-10-04 14:00,17.32,10.63,12.18,7.6,119.55,5.27,3.29,0,0.001
2023-10-04 15:00,18.29,13.53,11.13,7.62,111.94,5.37,3.46,0,0.001
2023-10-04 16:00,11.93,9.31,11.17,7.66,113.59,5.71,4.67,0,0.001
2023-10-04 17:00,13.45,11.22,11.91,7.71,117.7,6.06,3.21,0,0.001
2023-10-04 18:00,17.12,12.14,12.12,7.55,121.54,5.1,6.99,0,0.001
2023-10-04 19:00,12.12,10.27,12.01,7.52,117.12,6.43,5.97,0,0.001
2023-10-04 20:00,17.47,10.60,11.88,7.72,122.63,5.23,7.43,0,0.001
2023-10-04 21:00,16.2,13.25,11.49,7.62,120.69,5.39,4.38,0,0.001
2023-10-04 22:00,20.3,12.57,12.03,7.66,111.83,5.47,6.31,0,0.001
2023-10-04 23:00,19.66,12.08,11.59,7.55,114.03,5.51,4.29,0,0.001
2023-10-05 00:00,17.28,12.03,12.16,7.51,115.23,5.97,1.46,0,0.001
2023-10-05 01:00,15.09,11.45,12.01,7.48,116.62,5.91,7.25,0,0.001
2023-10-05 02:00,15.84,9.40,11.38,7.86,121.13,5.25,4,0,0.001
2023-10-05 03:00,17.2,10.80,11.94,7.58,116.89,6.2,2.25,0,0.001
2023-10-05 04:00,16.88,12.76,11.97,7.59,112.38,5.71,3.22,0,0.001
2023-10-05 05:00,16.05,10.20,11.8,7.65,119.96,5.4,6.73,0,0.001
2023-10-05 06:00,12.11,12.62,11.95,7.62,116.85,5.26,5.63,0,0.001
2023-10-05 07:00,18.24,9.81,12.26,7.43,110.68,5.02,5.05,0,0.001
2023-10-05 08:00,12.53,10.84,11.79,7.83,114.96,6.32,4.1,0,0.001
2023-10-05 09:00,15.6,11.80,11.72,7.6,115.08,5,2.38,0,0.001
2023-10-05 10:00,17.59,11.24,11.52,7.6,116.62,5.86,1.08,0,0.001
2023-10-05 11:00,15.3,9.47,12,7.59,118.53,5.84,3.97,0,0.001
2023-10-05 12:00,14.82,9.27,11.66,7.69,118.37,5.68,5.42,0,0.001
2023-10-05 13:00,15.34,9.72,11.78,7.62,113.31,6.07,4.09,0,0.001
2023-10-05 14:00,14.7,10.57,10.99,7.58,117.76,6.11,4.13,0,0.001
2023-10-05 15:00,17.59,11.39,11.16,7.68,124.3,5.53,3.19,0,0.001
2023-10-05 16:00,17.54,10.92,12.54,7.52,114.39,5.41,5.47,0,0.001
2023-10-05 17:00,17.69,10.42,12.48,7.68,118.82,5.74,4.45,0,0.001
2023-10-05 18:00,11.87,11.47,11.08,7.49,115.46,5.4,6.84,0,0.001
2023-10-05 19:00,15.74,12.85,11.81,7.54,119.43,5.64,3.73,0,0.001
2023-10-05 20:00,17.04,11.54,11.2,7.61,110.66,4.9,4.28,0,0.001
2023-10-05 21:00,14.64,11.94,13.45,7.52,116.9,5.16,5.21,0,0.001
2023-10-05 22:00,14.08,12.13,10.83,7.56,118.81,5.27,4.86,0,0.001
2023-10-05 23:00,13.98,11.01,12.06,7.67,118.21,5.48,3.02,0,0.001
2023-10-06 00:00,15.01,10.19,11.07,7.7,115.56,6.13,5.45,0,0.001
2023-10-06 01:00,15.79,10.13,12.13,7.55,112.74,6.29,5.03,0,0.001
2023-10-06 02:00,15.25,9.66,12,7.49,117.65,5.79,3.55,0,0.001
2023-10-06 03:00,14.92,11.00,11.46,7.55,116.06,4.36,4.74,0,0.001
2023-10-06 04:00,14.66,11.73,12,7.5,112.08,5.51,4.99,0,0.001
2023-10-06 05:00,15.96,9.74,12.43,7.57,113.01,6.05,4.89,0,0.001
2023-10-06 06:00,16.88,10.13,11.82,7.75,114.74,5.65,4.61,0,0.001
2023-10-06 07:00,16.35,10.71,12.56,7.69,117.09,5.78,3.09,0,0.001
2023-10-06 08:00,16.33,11.21,12.1,7.65,116.23,5.72,3.46,0,0.001
2023-10-06 09:00,14.59,10.00,12.85,7.57,113.41,6.59,4.54,0,0.001
2023-10-06 10:00,16.43,12.27,11.95,7.61,114.21,6.22,6.72,0,0.001
2023-10-06 11:00,16.21,12.45,11.71,7.51,115.58,5.95,5.82,0,0.001
2023-10-06 12:00,14.2,12.50,11.09,7.63,119.25,5.46,6.94,0,0.001
2023-10-06 13:00,13.89,11.36,11.97,7.77,119.51,5.95,3.67,0,0.001
2023-10-06 14:00,16.66,9.66,11.81,7.74,116.98,6.34,4.12,0,0.001
2023-10-06 15:00,14.32,9.35,11.98,7.52,120.41,5.96,4.86,0,0.001
2023-10-06 16:00,14.78,9.38,11.38,7.62,118.9,7.04,2.47,0,0.001
2023-10-06 17:00,17.09,11.24,12.23,7.64,116.06,5.98,2.81,0,0.001
2023-10-06 18:00,18.18,10.56,11.56,7.43,115.35,6.09,5.76,0,0.001
2023-10-06 19:00,15.22,11.07,12.08,7.8,117.02,6.33,1.44,0,0.001
2023-10-06 20:00,14,11.45,12.07,7.45,116.63,6.08,5.22,0,0.001
2023-10-06 21:00,17.42,10.32,11.36,7.52,118.14,6.35,4.36,0,0.001
2023-10-06 22:00,14.48,11.66,11.47,7.76,114.47,6.47,3.74,0,0.001
2023-10-06 23:00,14.03,12.00,12.05,7.69,119.94,5.17,6.91,0,0.001
2023-10-07 00:00,9.99,10.03,12.04,7.49,116.57,5.79,3.7,0,0.001
2023-10-07 01:00,18.41,10.90,12.16,7.56,114.66,4.92,5.69,0,0.001
2023-10-07 02:00,13.84,9.51,11.63,7.66,116.63,6.43,5.13,0,0.001
2023-10-07 03:00,18.25,10.16,11.4,7.42,112.59,5.79,3.36,0,0.001
2023-10-07 04:00,16.35,10.65,11.27,7.6,114.33,6.49,3.6,0,0.001
2023-10-07 05:00,11.55,11.25,12.09,7.71,110.07,5.5,3.27,0,0.001
2023-10-07 06:00,16.4,10.00,12.19,7.71,108.07,4.89,1.91,0,0.001
2023-10-07 07:00,12.43,10.83,12.28,7.6,115.36,5.67,4.51,0,0.001
2023-10-07 08:00,13.83,11.33,11.75,7.76,117.15,6.48,4.3,0,0.001
2023-10-07 09:00,15.15,11.01,12.2,7.59,109.39,4.93,3.29,0,0.001
2023-10-07 10:00,13.48,11.53,11.9,7.69,115.63,5.18,4.12,0,0.001
2023-10-07 11:00,15.17,13.03,12.21,7.5,121.26,4.83,6.37,0,0.001
2023-10-07 12:00,15.08,9.38,11.88,7.48,115.41,5.81,4.5,0,0.00128
2023-10-07 13:00,10.02,11.72,11.94,7.63,117.34,6.25,3,0,0.001
2023-10-07 14:00,16.19,12.81,11.7,7.52,114.12,6.01,1.27,0,0.001
2023-10-07 15:00,16.62,10.68,11.64,7.59,119.41,5.9,4.75,0,0.001
2023-10-07 16:00,17.5,10.80,10.67,7.63,112.79,5.91,4.51,0,0.001
2023-10-07 17:00,18.49,13.09,11.49,7.59,118.6,5.08,3.52,0,0.001
2023-10-07 18:00,13.6,12.44,11.51,7.53,117.5,6.52,2.74,0,0.001
2023-10-07 19:00,15.81,13.55,12.4,7.6,115.88,4.96,2.28,0,0.00101
2023-10-07 20:00,16.87,9.75,11.62,7.72,113.73,5.94,3.4,0,0.001
2023-10-07 21:00,18.15,10.01,12.76,7.46,111.52,6.54,3.72,0,0.001
2023-10-07 22:00,13.75,10.91,11.77,7.5,115.43,5.94,4.97,0,0.001
2023-10-07 23:00,15.82,11.65,12.9,7.65,120.94,5.48,6.11,0,0.001
2023-10-08 00:00,18.37,11.02,12.58,7.6,113.28,6.01,3.03,0,0.001
2023-10-08 01:00,14.6,11.86,11.97,7.58,113.98,5.04,2.65,0,0.001
2023-10-08 02:00,16.53,10.68,12,7.65,115.58,6.7,4.26,0,0.001
2023-10-08 03:00,15.49,10.38,11.1,7.62,116.79,6.45,4.5,0,0.001
2023-10-08 04:00,16.26,12.54,12.28,7.66,113.34,6.3,3.49,0,0.001
2023-10-08 05:00,18.95,11.41,11.89,7.69,115.69,4.86,3.95,0,0.001
2023-10-08 06:00,19.42,10.52,11.5,7.47,111.42,5.43,3.73,0,0.001
2023-10-08 07:00,16.85,9.84,12.89,7.72,116.75,5.95,4.51,0,0.001
2023-10-08 08:00,13.91,10.99,11.36,7.57,115.22,5.24,2.62,0,0.00131
2023-10-08 09:00,21.23,13.77,13.49,7.76,119.48,4.88,1.8,0,0.001
2023-10-08 10:00,12.97,10.52,12.5,7.64,116.95,5.48,4.72,0,0.001
2023-10-08 11:00,20.13,9.60,11.7,7.45,113.63,5.98,2.64,0,0.001
2023-10-08 12:00,15.04,12.06,12.67,7.67,115.13,5.71,2.42,0,0.001
2023-10-08 13:00,17.64,11.26,11.78,7.7,120.6,5.51,3.02,0,0.001
2023-10-08 14:00,14.01,10.50,11.44,7.65,116.81,5.85,6.05,0,0.001
2023-10-08 15:00,17.38,11.64,12.31,7.63,117.5,6.59,3.58,0,0.001
2023-10-08 16:00,17.76,12.20,11.85,7.53,117.92,6.33,3.31,0,0.001
2023-10-08 17:00,15.81,11.84,11.59,7.51,115.66,5.21,4.68,0,0.001
2023-10-08 18:00,16.96,12.26,12.3,7.56,122.46,5.08,2.64,0,0.0011
2023-10-08 19:00,13.57,12.16,10.9,7.71,121.8,6.65,4.48,0,0.001
2023-10-08 20:00,13.98,11.11,12.56,7.59,112.36,5.11,4.78,0,0.001
2023-10-08 21:00,15.96,11.33,11.77,7.39,116.32,5.86,5.22,0,0.001
2023-10-08 22:00,13.75,12.01,12.24,7.61,118.47,5.16,1.36,0,0.001
2023-10-08 23:00,13.79,10.66,12.03,7.47,112.34,5,4.88,0,0.001
2023-10-09 00:00,14.27,10.51,11.48,7.72,119.68,5.83,3.32,0,0.001
2023-10-09 01:00,16.24,10.72,11.1,7.63,108.06,5.46,2.84,0,0.001
2023-10-09 02:00,15.36,10.48,11.37,7.76,117.7,6.28,6.34,0,0.001
2023-10-09 03:00,18.6,11.10,10.7,7.71,115.92,6.06,4.42,0,0.001
2023-10-09 04:00,15.75,12.03,12.04,7.59,119.63,5.78,6.36,0,0.001
2023-10-09 05:00,12.62,9.76,11.8,7.57,114.32,5.86,2.75,0,0.001
2023-10-09 06:00,14.65,13.12,11.14,7.69,117.18,6.08,3.64,0,0.001
2023-10-09 07:00,11.42,12.39,12.19,7.52,117.63,4.84,4.04,0,0.001
2023-10-09 08:00,16.42,11.97,11.63,7.51,119.81,5.92,2.19,0,0.001
2023-10-09 09:00,17.54,11.40,12.06,7.61,112.6,5.61,4.26,0,0.001
2023-10-09 10:00,18.71,9.38,11.45,7.5,113.87,5.75,3.77,0,0.001
2023-10-09 11:00,16.37,9.92,11.55,7.66,118.97,5.35,4.29,0,0.001
2023-10-09 12:00,15.11,11.78,11.86,7.74,116.57,6.03,2.39,0,0.001
2023-10-09 13:00,16.96,7.14,11.93,7.46,117.29,7.47,2.75,0,0.001
2023-10-09 14:00,17.36,11.40,10.86,7.72,115.61,4.78,4.61,0,0.001
2023-10-09 15:00,17.66,11.49,12.06,7.88,116.99,6.27,5.8,0,0.001
2023-10-09 16:00,13.91,9.11,12.13,7.69,114.78,6.76,5.46,0,0.001
2023-10-09 17:00,14.98,13.08,12.13,7.57,118.92,5.75,4.38,0,0.001
2023-10-09 18:00,17.33,10.94,11.85,7.67,118.82,5.76,4.92,0,0.001
2023-10-09 19:00,18.8,10.00,11.59,7.72,120.38,6.26,5.67,0,0.001
2023-10-09 20:00,12.99,12.87,11.34,7.76,117.47,4.54,3.32,0,0.001
2023-10-09 21:00,13.65,13.19,12.15,7.77,117.05,5.69,5.3,0,0.001
2023-10-09 22:00,14.56,11.10,11.94,7.74,116.79,4.92,3.18,0,0.001
2023-10-09 23:00,17.07,10.95,10.71,7.38,111.53,6.05,4.03,0,0.001
2023-10-10 00:00,11.11,10.92,11.7,7.56,114.14,6.06,3.06,0,0.001
2023-10-10 01:00,15.7,11.83,10.76,7.61,114.82,6.56,3.97,0,0.001
2023-10-10 02:00,14.6,12.37,11.22,7.55,118.26,5.54,1.71,0,0.00117
2023-10-10 03:00,13.23,12.69,12.16,7.66,110.05,5.81,4.36,0,0.001
2023-10-10 04:00,17.83,11.84,11.66,7.76,114.53,5.57,5.34,0,0.001
2023-10-10 05:00,14.17,13.38,11.99,7.71,116.07,5.69,4.77,0,0.001
2023-10-10 06:00,15.12,9.89,12.03,7.64,115.52,5.44,4.44,0,0.001
2023-10-10 07:00,14.6,12.46,11.52,7.58,117.67,5.63,5.23,0,0.001
2023-10-10 08:00,19.51,10.18,12.69,7.59,112.78,6.07,4.19,0,0.001
2023-10-10 09:00,17.14,9.98,12.41,7.66,108.14,6.58,6.38,0,0.001
2023-10-10 10:00,14.62,9.59,11.74,7.55,118.82,5.82,3.81,0,0.001
2023-10-10 11:00,14.98,10.87,11.88,7.52,111.94,5.89,2.2,0,0.001
2023-10-10 12:00,16.03,11.62,11.81,7.58,114.89,6.11,4.85,0,0.001
2023-10-10 13:00,15.87,10.76,12.39,7.62,120.78,5.48,2.91,0,0.001
2023-10-10 14:00,14,10.79,11.23,7.45,114.27,5.28,4.95,0,0.001
2023-10-10 15:00,15.14,10.76,12.77,7.72,115.09,6.54,2.23,0,0.001
2023-10-10 16:00,15.88,9.80,12.17,7.67,116.68,5.55,8.53,0,0.001
2023-10-10 17:00,14.28,9.85,12.02,7.55,115.73,5.86,2.19,0,0.001
2023-10-10 18:00,14.85,11.23,12.45,7.66,118.68,5.22,1.73,0,0.001
2023-10-10 19:00,15.4,10.05,12.1,7.67,121.39,6.82,6.08,0,0.001
2023-10-10 20:00,16.92,10.32,12.3,7.56,112.02,6.72,1.86,0,0.001
2023-10-10 21:00,22.39,9.53,11.55,7.5,113.47,6.46,6.11,0,0.001
2023-10-10 22:00,17.36,11.28,12.12,7.69,114.6,5.6,4.3,0,0.001
2023-10-10 23:00,16.97,9.78,12.27,7.45,118.3,5.7,5.29,0,0.001
2023-10-11 00:00,16.89,9.74,12.28,7.57,114.53,5.38,2.32,0,0.001
2023-10-11 01:00,17.87,12.00,12.1,7.52,107.76,4.89,3.77,0,0.001
2023-10-11 02:00,17.1,12.66,11.65,7.62,114.36,5.04,2.74,0,0.001
2023-10-11 03:00,12.46,11.91,11.33,7.62,110.17,5.52,3.68,0,0.001
2023-10-11 04:00,17.94,9.81,12.76,7.65,111.68,6.52,4.25,0,0.001
2023-10-11 05:00,15.2,11.10,12.4,7.73,109.68,5.71,0.85,0,0.001
2023-10-11 06:00,13.93,10.59,11.57,7.58,115.43,5.48,3.66,0,0.001
2023-10-11 07:00,18.32,10.43,11.4,7.65,116.63,5.67,5.27,0,0.001
2023-10-11 08:00,16.35,11.89,11.23,7.47,112.45,5.06,3.42,0,0.001
2023-10-11 09:00,15.77,13.04,11.68,7.56,112.7,4.51,6.01,0,0.001
2023-10-11 10:00,18.51,10.34,11.35,7.7,116.41,5.97,3.31,0,0.001
2023-10-11 11:00,19.06,11.36,11.69,7.71,118.02,6.01,4.18,0,0.001
2023-10-11 12:00,14.11,11.11,11.74,7.6,114.62,5.95,5.56,0,0.001
2023-10-11 13:00,15.39,9.19,12.63,7.61,114.4,6.1,3.45,0,0.001
2023-10-11 14:00,10.88,10.37,12.08,7.47,116.59,5.17,4.69,0,0.001
2023-10-11 15:00,18.31,11.31,11.72,7.63,114.28,5.6,4.5,0,0.001
2023-10-11 16:00,16.76,10.93,11.12,7.57,112.62,5.78,4.35,0,0.001
2023-10-11 17:00,15.51,11.86,11.94,7.67,118.34,5.37,3.61,0,0.001
2023-10-11 18:00,17.45,11.66,12.07,7.71,116.85,6.25,2.59,0,0.001
2023-10-11 19:00,16.64,10.74,12.43,7.61,113.53,6.34,3.57,0,0.001
2023-10-11 20:00,14.28,10.14,11.62,7.59,112.4,6.56,2.46,0,0.001
2023-10-11 21:00,11.83,13.29,13.14,7.7,113.77,4.74,3.06,0,0.001
2023-10-11 22:00,9.99,10.57,11.91,7.58,113.43,6.32,5.71,0,0.001
2023-10-11 23:00,12.09,10.18,11.1,7.59,114.7,6.23,3.4,0,0.001
2023-10-12 00:00,15.5,11.24,12.17,7.7,109.14,6.03,3.31,0,0.001
2023-10-12 01:00,11.45,11.75,12.52,7.61,113.21,6.2,2.39,0,0.001
2023-10-12 02:00,14.27,9.72,11.45,7.6,121.85,6.88,3.72,0,0.001
2023-10-12 03:00,15.96,7.59,11.77,7.59,112.34,6.21,2.13,0,0.001
2023-10-12 04:00,18.91,10.61,11.59,7.64,119.85,5.88,4.62,0,0.001
2023-10-12 05:00,14.13,10.43,11.95,7.66,116.34,4.89,2.38,0,0.001
2023-10-12 06:00,15.62,9.02,12,7.49,115.78,4.37,1.38,0,0.001
2023-10-12 07:00,14.63,9.79,11.67,7.51,111.68,5.78,5.06,0,0.0011
2023-10-12 08:00,14.33,9.10,11.68,7.72,117.37,7.12,4.23,0,0.001
2023-10-12 09:00,20.63,9.61,12.8,7.65,115.82,6.33,5.95,0,0.001
2023-10-12 10:00,15.72,10.67,11.66,7.59,115.64,5.46,3.26,0,0.001
2023-10-12 11:00,16.43,10.77,12.03,7.58,112.56,5.49,4.03,0,0.001
2023-10-12 12:00,14.63,10.71,12.44,7.59,118.93,6.07,5.09,0,0.001
2023-10-12 13:00,14.74,10.78,12.14,7.66,112.33,5.97,1.49,0,0.001
2023-10-12 14:00,16.07,12.08,11.72,7.64,115.08,4.61,3.33,0,0.001
2023-10-12 15:00,12.82,12.52,12.74,7.64,109.54,5.97,4.58,0,0.001
2023-10-12 16:00,14.84,11.12,12.03,7.47,112.89,5.25,4.64,0,0.001
2023-10-12 17:00,12.56,9.38,11.15,7.62,115.34,5.42,3.44,0,0.001
2023-10-12 18:00,13.28,9.24,12.82,7.68,118.31,6.61,3.21,0,0.001
2023-10-12 19:00,15.2,9.81,12.41,7.65,116.13,6.47,2.17,0,0.001
2023-10-12 20:00,15.88,9.41,11.89,7.62,111.82,6.58,3.32,0,0.001
2023-10-12 21:00,12.6,10.70,11.62,7.64,110.93,5.66,3.46,0,0.001
2023-10-12 22:00,15.17,13.13,11.76,7.66,117.65,5.44,1.3,0,0.001
2023-10-12 23:00,15.27,12.24,11.3,7.67,115.19,4.49,5.78,0,0.001
2023-10-13 00:00,15.36,10.75,12.33,7.59,117.5,6.21,5.04,0,0.001
2023-10-13 01:00,16.83,12.02,12.79,7.4,114.92,6.23,5.22,0,0.001
2023-10-13 02:00,20.96,9.05,10.75,7.44,109.05,6.5,2.5,0,0.001
2023-10-13 03:00,17.86,11.95,11.02,7.64,119.76,6.14,4.97,0,0.001
2023-10-13 04:00,11.84,12.14,12.85,7.62,108.74,5.35,2.52,0,0.001
2023-10-13 05:00,18.53,10.29,11.45,7.62,112.53,6.05,2.8,0,0.001
2023-10-13 06:00,15.3,10.39,12.22,7.57,116.56,6.47,3.15,0,0.001
2023-10-13 07:00,14.57,12.71,12.67,7.68,113.13,6.29,3.63,0,0.001
2023-10-13 08:00,18.26,12.64,11.31,7.5,114.07,5.91,3.6,0,0.001
2023-10-13 09:00,14.22,11.22,11.81,7.68,113.71,5.64,5.17,0,0.001
2023-10-13 10:00,14.64,10.02,11.12,7.68,112.84,6.61,3.99,0,0.001
2023-10-13 11:00,13.21,11.37,11.76,7.57,112.25,5.57,3.18,0,0.001
2023-10-13 12:00,17.83,11.79,11.88,7.5,111.64,5.14,3.83,0,0.001
2023-10-13 13:00,16.55,10.47,12.28,7.55,116.95,5.76,5.41,0,0.001
2023-10-13 14:00,15.26,12.28,11.81,7.7,116.13,5.93,2.4,0,0.001
